speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
pasfly,Pacific-slope Flycatcher,Empidonax difficilis,L854460,Squak Mountain SP,2020-07-07 12:11,4.0,47.5103021,-122.04772,True,False,False,S71241525
comrav,Common Raven,Corvus corax,L854460,Squak Mountain SP,2020-07-07 12:11,1.0,47.5103021,-122.04772,True,False,False,S71241525
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L854460,Squak Mountain SP,2020-07-07 12:11,10.0,47.5103021,-122.04772,True,False,False,S71241525
rebnut,Red-breasted Nuthatch,Sitta canadensis,L854460,Squak Mountain SP,2020-07-07 12:11,2.0,47.5103021,-122.04772,True,False,False,S71241525
brncre,Brown Creeper,Certhia americana,L854460,Squak Mountain SP,2020-07-07 12:11,2.0,47.5103021,-122.04772,True,False,False,S71241525
pacwre1,Pacific Wren,Troglodytes pacificus,L854460,Squak Mountain SP,2020-07-07 12:11,5.0,47.5103021,-122.04772,True,False,False,S71241525
swathr,Swainson's Thrush,Catharus ustulatus,L854460,Squak Mountain SP,2020-07-07 12:11,10.0,47.5103021,-122.04772,True,False,False,S71241525
amerob,American Robin,Turdus migratorius,L854460,Squak Mountain SP,2020-07-07 12:11,5.0,47.5103021,-122.04772,True,False,False,S71241525
redcro,Red Crossbill,Loxia curvirostra,L854460,Squak Mountain SP,2020-07-07 12:11,2.0,47.5103021,-122.04772,True,False,False,S71241525
sonspa,Song Sparrow,Melospiza melodia,L854460,Squak Mountain SP,2020-07-07 12:11,1.0,47.5103021,-122.04772,True,False,False,S71241525
spotow,Spotted Towhee,Pipilo maculatus,L854460,Squak Mountain SP,2020-07-07 12:11,6.0,47.5103021,-122.04772,True,False,False,S71241525
westan,Western Tanager,Piranga ludoviciana,L854460,Squak Mountain SP,2020-07-07 12:11,2.0,47.5103021,-122.04772,True,False,False,S71241525
haiwoo,Hairy Woodpecker,Dryobates villosus,L854460,Squak Mountain SP,2020-07-22 11:22,1.0,47.5103021,-122.04772,True,False,False,S71727583
norfli,Northern Flicker,Colaptes auratus,L854460,Squak Mountain SP,2020-07-22 11:22,1.0,47.5103021,-122.04772,True,False,False,S71727583
olsfly,Olive-sided Flycatcher,Contopus cooperi,L854460,Squak Mountain SP,2020-07-22 11:22,3.0,47.5103021,-122.04772,True,False,False,S71727583
wewpew,Western Wood-Pewee,Contopus sordidulus,L854460,Squak Mountain SP,2020-07-22 11:22,2.0,47.5103021,-122.04772,True,False,False,S71727583
pasfly,Pacific-slope Flycatcher,Empidonax difficilis,L854460,Squak Mountain SP,2020-07-22 11:22,4.0,47.5103021,-122.04772,True,False,False,S71727583
stejay,Steller's Jay,Cyanocitta stelleri,L854460,Squak Mountain SP,2020-07-22 11:22,3.0,47.5103021,-122.04772,True,False,False,S71727583
bkcchi,Black-capped Chickadee,Poecile atricapillus,L854460,Squak Mountain SP,2020-07-22 11:22,2.0,47.5103021,-122.04772,True,False,False,S71727583
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L854460,Squak Mountain SP,2020-07-22 11:22,7.0,47.5103021,-122.04772,True,False,False,S71727583
gockin,Golden-crowned Kinglet,Regulus satrapa,L854460,Squak Mountain SP,2020-07-22 11:22,1.0,47.5103021,-122.04772,True,False,False,S71727583
rebnut,Red-breasted Nuthatch,Sitta canadensis,L854460,Squak Mountain SP,2020-07-22 11:22,1.0,47.5103021,-122.04772,True,False,False,S71727583
brncre,Brown Creeper,Certhia americana,L854460,Squak Mountain SP,2020-07-22 11:22,4.0,47.5103021,-122.04772,True,False,False,S71727583
pacwre1,Pacific Wren,Troglodytes pacificus,L854460,Squak Mountain SP,2020-07-22 11:22,4.0,47.5103021,-122.04772,True,False,False,S71727583
bewwre,Bewick's Wren,Thryomanes bewickii,L854460,Squak Mountain SP,2020-07-22 11:22,1.0,47.5103021,-122.04772,True,False,False,S71727583
swathr,Swainson's Thrush,Catharus ustulatus,L854460,Squak Mountain SP,2020-07-22 11:22,2.0,47.5103021,-122.04772,True,False,False,S71727583
amerob,American Robin,Turdus migratorius,L854460,Squak Mountain SP,2020-07-22 11:22,3.0,47.5103021,-122.04772,True,False,False,S71727583
redcro,Red Crossbill,Loxia curvirostra,L854460,Squak Mountain SP,2020-07-22 11:22,13.0,47.5103021,-122.04772,True,False,False,S71727583
pinsis,Pine Siskin,Spinus pinus,L854460,Squak Mountain SP,2020-07-22 11:22,2.0,47.5103021,-122.04772,True,False,False,S71727583
daejun,Dark-eyed Junco,Junco hyemalis,L854460,Squak Mountain SP,2020-07-22 11:22,1.0,47.5103021,-122.04772,True,False,False,S71727583
sonspa,Song Sparrow,Melospiza melodia,L854460,Squak Mountain SP,2020-07-22 11:22,1.0,47.5103021,-122.04772,True,False,False,S71727583
spotow,Spotted Towhee,Pipilo maculatus,L854460,Squak Mountain SP,2020-07-22 11:22,3.0,47.5103021,-122.04772,True,False,False,S71727583
westan,Western Tanager,Piranga ludoviciana,L854460,Squak Mountain SP,2020-07-22 11:22,2.0,47.5103021,-122.04772,True,False,False,S71727583
bkhgro,Black-headed Grosbeak,Pheucticus melanocephalus,L854460,Squak Mountain SP,2020-07-22 11:22,1.0,47.5103021,-122.04772,True,False,False,S71727583
annhum,Anna's Hummingbird,Calypte anna,L854460,Squak Mountain SP,2020-09-07 15:43,1.0,47.5103021,-122.04772,True,False,False,S73349098
hutvir,Hutton's Vireo,Vireo huttoni,L854460,Squak Mountain SP,2020-09-07 15:43,1.0,47.5103021,-122.04772,True,False,False,S73349098
comrav,Common Raven,Corvus corax,L854460,Squak Mountain SP,2020-09-07 15:43,2.0,47.5103021,-122.04772,True,False,False,S73349098
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L854460,Squak Mountain SP,2020-09-07 15:43,5.0,47.5103021,-122.04772,True,False,False,S73349098
gockin,Golden-crowned Kinglet,Regulus satrapa,L854460,Squak Mountain SP,2020-09-07 15:43,3.0,47.5103021,-122.04772,True,False,False,S73349098
rebnut,Red-breasted Nuthatch,Sitta canadensis,L854460,Squak Mountain SP,2020-09-07 15:43,2.0,47.5103021,-122.04772,True,False,False,S73349098
brncre,Brown Creeper,Certhia americana,L854460,Squak Mountain SP,2020-09-07 15:43,1.0,47.5103021,-122.04772,True,False,False,S73349098
pacwre1,Pacific Wren,Troglodytes pacificus,L854460,Squak Mountain SP,2020-09-07 15:43,5.0,47.5103021,-122.04772,True,False,False,S73349098
amerob,American Robin,Turdus migratorius,L854460,Squak Mountain SP,2020-09-07 15:43,1.0,47.5103021,-122.04772,True,False,False,S73349098
sonspa,Song Sparrow,Melospiza melodia,L854460,Squak Mountain SP,2020-09-07 15:43,1.0,47.5103021,-122.04772,True,False,False,S73349098
spotow,Spotted Towhee,Pipilo maculatus,L854460,Squak Mountain SP,2020-09-07 15:43,2.0,47.5103021,-122.04772,True,False,False,S73349098
pilwoo,Pileated Woodpecker,Dryocopus pileatus,L854460,Squak Mountain SP,2020-09-23 07:39,1.0,47.5103021,-122.04772,True,False,False,S73960142
stejay,Steller's Jay,Cyanocitta stelleri,L854460,Squak Mountain SP,2020-09-23 07:39,2.0,47.5103021,-122.04772,True,False,False,S73960142
gockin,Golden-crowned Kinglet,Regulus satrapa,L854460,Squak Mountain SP,2020-09-23 07:39,3.0,47.5103021,-122.04772,True,False,False,S73960142
pacwre1,Pacific Wren,Troglodytes pacificus,L854460,Squak Mountain SP,2020-09-23 07:39,2.0,47.5103021,-122.04772,True,False,False,S73960142
annhum,Anna's Hummingbird,Calypte anna,L854460,Squak Mountain SP,2020-11-10 07:50,2.0,47.5103021,-122.04772,True,False,False,S76120609
norfli,Northern Flicker,Colaptes auratus,L854460,Squak Mountain SP,2020-11-10 07:50,1.0,47.5103021,-122.04772,True,False,False,S76120609
stejay,Steller's Jay,Cyanocitta stelleri,L854460,Squak Mountain SP,2020-11-10 07:50,1.0,47.5103021,-122.04772,True,False,False,S76120609
comrav,Common Raven,Corvus corax,L854460,Squak Mountain SP,2020-11-10 07:50,1.0,47.5103021,-122.04772,True,False,False,S76120609
bkcchi,Black-capped Chickadee,Poecile atricapillus,L854460,Squak Mountain SP,2020-11-10 07:50,1.0,47.5103021,-122.04772,True,False,False,S76120609
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L854460,Squak Mountain SP,2020-11-10 07:50,3.0,47.5103021,-122.04772,True,False,False,S76120609
bushti,Bushtit,Psaltriparus minimus,L854460,Squak Mountain SP,2020-11-10 07:50,7.0,47.5103021,-122.04772,True,False,False,S76120609
gockin,Golden-crowned Kinglet,Regulus satrapa,L854460,Squak Mountain SP,2020-11-10 07:50,4.0,47.5103021,-122.04772,True,False,False,S76120609
rebnut,Red-breasted Nuthatch,Sitta canadensis,L854460,Squak Mountain SP,2020-11-10 07:50,4.0,47.5103021,-122.04772,True,False,False,S76120609
brncre,Brown Creeper,Certhia americana,L854460,Squak Mountain SP,2020-11-10 07:50,1.0,47.5103021,-122.04772,True,False,False,S76120609
pacwre1,Pacific Wren,Troglodytes pacificus,L854460,Squak Mountain SP,2020-11-10 07:50,1.0,47.5103021,-122.04772,True,False,False,S76120609
varthr,Varied Thrush,Ixoreus naevius,L854460,Squak Mountain SP,2020-11-10 07:50,2.0,47.5103021,-122.04772,True,False,False,S76120609
amerob,American Robin,Turdus migratorius,L854460,Squak Mountain SP,2020-11-10 07:50,1.0,47.5103021,-122.04772,True,False,False,S76120609
daejun,Dark-eyed Junco,Junco hyemalis,L854460,Squak Mountain SP,2020-11-10 07:50,1.0,47.5103021,-122.04772,True,False,False,S76120609
pilwoo,Pileated Woodpecker,Dryocopus pileatus,L854460,Squak Mountain SP,2020-12-07 07:25,1.0,47.5103021,-122.04772,True,False,False,S77251364
amecro,American Crow,Corvus brachyrhynchos,L854460,Squak Mountain SP,2020-12-07 07:25,2.0,47.5103021,-122.04772,True,False,False,S77251364
bkcchi,Black-capped Chickadee,Poecile atricapillus,L854460,Squak Mountain SP,2020-12-07 07:25,2.0,47.5103021,-122.04772,True,False,False,S77251364
gockin,Golden-crowned Kinglet,Regulus satrapa,L854460,Squak Mountain SP,2020-12-07 07:25,6.0,47.5103021,-122.04772,True,False,False,S77251364
rebnut,Red-breasted Nuthatch,Sitta canadensis,L854460,Squak Mountain SP,2020-12-07 07:25,1.0,47.5103021,-122.04772,True,False,False,S77251364
brncre,Brown Creeper,Certhia americana,L854460,Squak Mountain SP,2020-12-07 07:25,1.0,47.5103021,-122.04772,True,False,False,S77251364
pacwre1,Pacific Wren,Troglodytes pacificus,L854460,Squak Mountain SP,2020-12-07 07:25,3.0,47.5103021,-122.04772,True,False,False,S77251364
bewwre,Bewick's Wren,Thryomanes bewickii,L854460,Squak Mountain SP,2020-12-07 07:25,2.0,47.5103021,-122.04772,True,False,False,S77251364
varthr,Varied Thrush,Ixoreus naevius,L854460,Squak Mountain SP,2020-12-07 07:25,2.0,47.5103021,-122.04772,True,False,False,S77251364
amerob,American Robin,Turdus migratorius,L854460,Squak Mountain SP,2020-12-07 07:25,1.0,47.5103021,-122.04772,True,False,False,S77251364
pinsis,Pine Siskin,Spinus pinus,L854460,Squak Mountain SP,2020-12-07 07:25,3.0,47.5103021,-122.04772,True,False,False,S77251364
daejun,Dark-eyed Junco,Junco hyemalis,L854460,Squak Mountain SP,2020-12-07 07:25,2.0,47.5103021,-122.04772,True,False,False,S77251364
sonspa,Song Sparrow,Melospiza melodia,L854460,Squak Mountain SP,2020-12-07 07:25,2.0,47.5103021,-122.04772,True,False,False,S77251364
batpig1,Band-tailed Pigeon,Patagioenas fasciata,L3438602,"stakeout Brambling Mt. Fury Circle SW, Issaquah (2015)",2020-06-18 08:37,1.0,47.5257183,-122.0479976,True,False,False,S70569914
annhum,Anna's Hummingbird,Calypte anna,L3438602,"stakeout Brambling Mt. Fury Circle SW, Issaquah (2015)",2020-06-18 08:37,4.0,47.5257183,-122.0479976,True,False,False,S70569914
rufhum,Rufous Hummingbird,Selasphorus rufus,L3438602,"stakeout Brambling Mt. Fury Circle SW, Issaquah (2015)",2020-06-18 08:37,1.0,47.5257183,-122.0479976,True,False,False,S70569914
norfli,Northern Flicker,Colaptes auratus,L3438602,"stakeout Brambling Mt. Fury Circle SW, Issaquah (2015)",2020-06-18 08:37,1.0,47.5257183,-122.0479976,True,False,False,S70569914
bkcchi,Black-capped Chickadee,Poecile atricapillus,L3438602,"stakeout Brambling Mt. Fury Circle SW, Issaquah (2015)",2020-06-18 08:37,2.0,47.5257183,-122.0479976,True,False,False,S70569914
vigswa,Violet-green Swallow,Tachycineta thalassina,L3438602,"stakeout Brambling Mt. Fury Circle SW, Issaquah (2015)",2020-06-18 08:37,3.0,47.5257183,-122.0479976,True,False,False,S70569914
westan,Western Tanager,Piranga ludoviciana,L3438602,"stakeout Brambling Mt. Fury Circle SW, Issaquah (2015)",2020-06-18 08:37,1.0,47.5257183,-122.0479976,True,False,False,S70569914
stejay,Steller's Jay,Cyanocitta stelleri,L3438602,"stakeout Brambling Mt. Fury Circle SW, Issaquah (2015)",2020-07-29 13:03,1.0,47.5257183,-122.0479976,True,False,False,S71934554
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L3438602,"stakeout Brambling Mt. Fury Circle SW, Issaquah (2015)",2020-07-29 13:03,1.0,47.5257183,-122.0479976,True,False,False,S71934554
rebnut,Red-breasted Nuthatch,Sitta canadensis,L3438602,"stakeout Brambling Mt. Fury Circle SW, Issaquah (2015)",2020-07-29 13:03,1.0,47.5257183,-122.0479976,True,False,False,S71934554
amerob,American Robin,Turdus migratorius,L3438602,"stakeout Brambling Mt. Fury Circle SW, Issaquah (2015)",2020-07-29 13:03,1.0,47.5257183,-122.0479976,True,False,False,S71934554
