speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
annhum,Anna's Hummingbird,Calypte anna,L6226126,Clay Pit Area and Road,2019-09-04 10:45,1.0,47.5298545,-122.0962885,True,False,False,S59519290
dowwoo,Downy Woodpecker,Dryobates pubescens,L6226126,Clay Pit Area and Road,2019-09-04 10:45,1.0,47.5298545,-122.0962885,True,False,False,S59519290
norfli,Northern Flicker,Colaptes auratus,L6226126,Clay Pit Area and Road,2019-09-04 10:45,1.0,47.5298545,-122.0962885,True,False,False,S59519290
wilfly,Willow Flycatcher,Empidonax traillii,L6226126,Clay Pit Area and Road,2019-09-04 10:45,2.0,47.5298545,-122.0962885,True,False,False,S59519290
stejay,Steller's Jay,Cyanocitta stelleri,L6226126,Clay Pit Area and Road,2019-09-04 10:45,1.0,47.5298545,-122.0962885,True,False,False,S59519290
bkcchi,Black-capped Chickadee,Poecile atricapillus,L6226126,Clay Pit Area and Road,2019-09-04 10:45,28.0,47.5298545,-122.0962885,True,False,False,S59519290
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L6226126,Clay Pit Area and Road,2019-09-04 10:45,20.0,47.5298545,-122.0962885,True,False,False,S59519290
gockin,Golden-crowned Kinglet,Regulus satrapa,L6226126,Clay Pit Area and Road,2019-09-04 10:45,6.0,47.5298545,-122.0962885,True,False,False,S59519290
bewwre,Bewick's Wren,Thryomanes bewickii,L6226126,Clay Pit Area and Road,2019-09-04 10:45,2.0,47.5298545,-122.0962885,True,False,False,S59519290
amepip,American Pipit,Anthus rubescens,L6226126,Clay Pit Area and Road,2019-09-04 10:45,16.0,47.5298545,-122.0962885,True,False,False,S59519290
amegfi,American Goldfinch,Spinus tristis,L6226126,Clay Pit Area and Road,2019-09-04 10:45,1.0,47.5298545,-122.0962885,True,False,False,S59519290
daejun,Dark-eyed Junco,Junco hyemalis,L6226126,Clay Pit Area and Road,2019-09-04 10:45,18.0,47.5298545,-122.0962885,True,False,False,S59519290
sonspa,Song Sparrow,Melospiza melodia,L6226126,Clay Pit Area and Road,2019-09-04 10:45,5.0,47.5298545,-122.0962885,True,False,False,S59519290
spotow,Spotted Towhee,Pipilo maculatus,L6226126,Clay Pit Area and Road,2019-09-04 10:45,2.0,47.5298545,-122.0962885,True,False,False,S59519290
orcwar,Orange-crowned Warbler,Leiothlypis celata,L6226126,Clay Pit Area and Road,2019-09-04 10:45,1.0,47.5298545,-122.0962885,True,False,False,S59519290
btywar,Black-throated Gray Warbler,Setophaga nigrescens,L6226126,Clay Pit Area and Road,2019-09-04 10:45,1.0,47.5298545,-122.0962885,True,False,False,S59519290
towwar,Townsend's Warbler,Setophaga townsendi,L6226126,Clay Pit Area and Road,2019-09-04 10:45,2.0,47.5298545,-122.0962885,True,False,False,S59519290
baleag,Bald Eagle,Haliaeetus leucocephalus,L450305,Cougar Mountain Regional Wildland Park,2019-03-08 11:46,1.0,47.5213742,-122.0832539,True,False,False,S53613214
haiwoo,Hairy Woodpecker,Dryobates villosus,L450305,Cougar Mountain Regional Wildland Park,2019-03-08 11:46,6.0,47.5213742,-122.0832539,True,False,False,S53613214
amecro,American Crow,Corvus brachyrhynchos,L450305,Cougar Mountain Regional Wildland Park,2019-03-08 11:46,1.0,47.5213742,-122.0832539,True,False,False,S53613214
comrav,Common Raven,Corvus corax,L450305,Cougar Mountain Regional Wildland Park,2019-03-08 11:46,1.0,47.5213742,-122.0832539,True,False,False,S53613214
bkcchi,Black-capped Chickadee,Poecile atricapillus,L450305,Cougar Mountain Regional Wildland Park,2019-03-08 11:46,1.0,47.5213742,-122.0832539,True,False,False,S53613214
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L450305,Cougar Mountain Regional Wildland Park,2019-03-08 11:46,10.0,47.5213742,-122.0832539,True,False,False,S53613214
ruckin,Ruby-crowned Kinglet,Corthylio calendula,L450305,Cougar Mountain Regional Wildland Park,2019-03-08 11:46,2.0,47.5213742,-122.0832539,True,False,False,S53613214
gockin,Golden-crowned Kinglet,Regulus satrapa,L450305,Cougar Mountain Regional Wildland Park,2019-03-08 11:46,60.0,47.5213742,-122.0832539,True,False,False,S53613214
rebnut,Red-breasted Nuthatch,Sitta canadensis,L450305,Cougar Mountain Regional Wildland Park,2019-03-08 11:46,1.0,47.5213742,-122.0832539,True,False,False,S53613214
brncre,Brown Creeper,Certhia americana,L450305,Cougar Mountain Regional Wildland Park,2019-03-08 11:46,5.0,47.5213742,-122.0832539,True,False,False,S53613214
pacwre1,Pacific Wren,Troglodytes pacificus,L450305,Cougar Mountain Regional Wildland Park,2019-03-08 11:46,35.0,47.5213742,-122.0832539,True,False,False,S53613214
varthr,Varied Thrush,Ixoreus naevius,L450305,Cougar Mountain Regional Wildland Park,2019-03-08 11:46,8.0,47.5213742,-122.0832539,True,False,False,S53613214
amerob,American Robin,Turdus migratorius,L450305,Cougar Mountain Regional Wildland Park,2019-03-08 11:46,6.0,47.5213742,-122.0832539,True,False,False,S53613214
daejun,Dark-eyed Junco,Junco hyemalis,L450305,Cougar Mountain Regional Wildland Park,2019-03-08 11:46,10.0,47.5213742,-122.0832539,True,False,False,S53613214
sonspa,Song Sparrow,Melospiza melodia,L450305,Cougar Mountain Regional Wildland Park,2019-03-08 11:46,4.0,47.5213742,-122.0832539,True,False,False,S53613214
spotow,Spotted Towhee,Pipilo maculatus,L450305,Cougar Mountain Regional Wildland Park,2019-03-08 11:46,2.0,47.5213742,-122.0832539,True,False,False,S53613214
brdowl,Barred Owl,Strix varia,L450305,Cougar Mountain Regional Wildland Park,2019-03-25 13:55,1.0,47.5213742,-122.0832539,True,False,False,S54381623
pilwoo,Pileated Woodpecker,Dryocopus pileatus,L450305,Cougar Mountain Regional Wildland Park,2019-03-25 13:55,1.0,47.5213742,-122.0832539,True,False,False,S54381623
daejun,Dark-eyed Junco,Junco hyemalis,L450305,Cougar Mountain Regional Wildland Park,2019-03-25 13:55,4.0,47.5213742,-122.0832539,True,False,False,S54381623
spotow,Spotted Towhee,Pipilo maculatus,L450305,Cougar Mountain Regional Wildland Park,2019-03-25 13:55,1.0,47.5213742,-122.0832539,True,False,False,S54381623
haiwoo,Hairy Woodpecker,Dryobates villosus,L450305,Cougar Mountain Regional Wildland Park,2019-03-29 08:55,,47.5213742,-122.0832539,True,False,False,S73285243
pacwre1,Pacific Wren,Troglodytes pacificus,L450305,Cougar Mountain Regional Wildland Park,2019-03-29 08:55,,47.5213742,-122.0832539,True,False,False,S73285243
amerob,American Robin,Turdus migratorius,L450305,Cougar Mountain Regional Wildland Park,2019-03-29 08:55,,47.5213742,-122.0832539,True,False,False,S73285243
daejun,Dark-eyed Junco,Junco hyemalis,L450305,Cougar Mountain Regional Wildland Park,2019-03-29 08:55,,47.5213742,-122.0832539,True,False,False,S73285243
spotow,Spotted Towhee,Pipilo maculatus,L450305,Cougar Mountain Regional Wildland Park,2019-03-29 08:55,,47.5213742,-122.0832539,True,False,False,S73285243
buffle,Bufflehead,Bucephala albeola,L450305,Cougar Mountain Regional Wildland Park,2019-04-04 16:15,2.0,47.5213742,-122.0832539,True,False,False,S54569331
batpig1,Band-tailed Pigeon,Patagioenas fasciata,L450305,Cougar Mountain Regional Wildland Park,2019-04-04 16:15,1.0,47.5213742,-122.0832539,True,False,False,S54569331
rufhum,Rufous Hummingbird,Selasphorus rufus,L450305,Cougar Mountain Regional Wildland Park,2019-04-04 16:15,4.0,47.5213742,-122.0832539,True,False,False,S54569331
rebsap,Red-breasted Sapsucker,Sphyrapicus ruber,L450305,Cougar Mountain Regional Wildland Park,2019-04-04 16:15,1.0,47.5213742,-122.0832539,True,False,False,S54569331
haiwoo,Hairy Woodpecker,Dryobates villosus,L450305,Cougar Mountain Regional Wildland Park,2019-04-04 16:15,1.0,47.5213742,-122.0832539,True,False,False,S54569331
stejay,Steller's Jay,Cyanocitta stelleri,L450305,Cougar Mountain Regional Wildland Park,2019-04-04 16:15,2.0,47.5213742,-122.0832539,True,False,False,S54569331
amecro,American Crow,Corvus brachyrhynchos,L450305,Cougar Mountain Regional Wildland Park,2019-04-04 16:15,4.0,47.5213742,-122.0832539,True,False,False,S54569331
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L450305,Cougar Mountain Regional Wildland Park,2019-04-04 16:15,13.0,47.5213742,-122.0832539,True,False,False,S54569331
gockin,Golden-crowned Kinglet,Regulus satrapa,L450305,Cougar Mountain Regional Wildland Park,2019-04-04 16:15,3.0,47.5213742,-122.0832539,True,False,False,S54569331
rebnut,Red-breasted Nuthatch,Sitta canadensis,L450305,Cougar Mountain Regional Wildland Park,2019-04-04 16:15,1.0,47.5213742,-122.0832539,True,False,False,S54569331
brncre,Brown Creeper,Certhia americana,L450305,Cougar Mountain Regional Wildland Park,2019-04-04 16:15,1.0,47.5213742,-122.0832539,True,False,False,S54569331
pacwre1,Pacific Wren,Troglodytes pacificus,L450305,Cougar Mountain Regional Wildland Park,2019-04-04 16:15,11.0,47.5213742,-122.0832539,True,False,False,S54569331
amerob,American Robin,Turdus migratorius,L450305,Cougar Mountain Regional Wildland Park,2019-04-04 16:15,16.0,47.5213742,-122.0832539,True,False,False,S54569331
daejun,Dark-eyed Junco,Junco hyemalis,L450305,Cougar Mountain Regional Wildland Park,2019-04-04 16:15,10.0,47.5213742,-122.0832539,True,False,False,S54569331
sonspa,Song Sparrow,Melospiza melodia,L450305,Cougar Mountain Regional Wildland Park,2019-04-04 16:15,6.0,47.5213742,-122.0832539,True,False,False,S54569331
spotow,Spotted Towhee,Pipilo maculatus,L450305,Cougar Mountain Regional Wildland Park,2019-04-04 16:15,6.0,47.5213742,-122.0832539,True,False,False,S54569331
norfli,Northern Flicker,Colaptes auratus,L450305,Cougar Mountain Regional Wildland Park,2019-05-04 08:15,1.0,47.5213742,-122.0832539,True,False,False,S55773453
pasfly,Pacific-slope Flycatcher,Empidonax difficilis,L450305,Cougar Mountain Regional Wildland Park,2019-05-04 08:15,2.0,47.5213742,-122.0832539,True,False,False,S55773453
stejay,Steller's Jay,Cyanocitta stelleri,L450305,Cougar Mountain Regional Wildland Park,2019-05-04 08:15,2.0,47.5213742,-122.0832539,True,False,False,S55773453
amecro,American Crow,Corvus brachyrhynchos,L450305,Cougar Mountain Regional Wildland Park,2019-05-04 08:15,1.0,47.5213742,-122.0832539,True,False,False,S55773453
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L450305,Cougar Mountain Regional Wildland Park,2019-05-04 08:15,2.0,47.5213742,-122.0832539,True,False,False,S55773453
amerob,American Robin,Turdus migratorius,L450305,Cougar Mountain Regional Wildland Park,2019-05-04 08:15,4.0,47.5213742,-122.0832539,True,False,False,S55773453
wlswar,Wilson's Warbler,Cardellina pusilla,L450305,Cougar Mountain Regional Wildland Park,2019-05-04 08:15,4.0,47.5213742,-122.0832539,True,False,False,S55773453
swathr,Swainson's Thrush,Catharus ustulatus,L450305,Cougar Mountain Regional Wildland Park,2019-07-14 10:12,6.0,47.5213742,-122.0832539,True,False,False,S58174174
sonspa,Song Sparrow,Melospiza melodia,L450305,Cougar Mountain Regional Wildland Park,2019-07-14 10:12,6.0,47.5213742,-122.0832539,True,False,False,S58174174
spotow,Spotted Towhee,Pipilo maculatus,L450305,Cougar Mountain Regional Wildland Park,2019-07-14 10:12,1.0,47.5213742,-122.0832539,True,False,False,S58174174
yelwar,Yellow Warbler,Setophaga petechia,L450305,Cougar Mountain Regional Wildland Park,2019-07-26 10:54,1.0,47.5213742,-122.0832539,True,False,False,S58489660
mallar3,Mallard,Anas platyrhynchos,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,3.0,47.5213742,-122.0832539,True,False,False,S59560923
batpig1,Band-tailed Pigeon,Patagioenas fasciata,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,3.0,47.5213742,-122.0832539,True,False,False,S59560923
annhum,Anna's Hummingbird,Calypte anna,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,2.0,47.5213742,-122.0832539,True,False,False,S59560923
rebsap,Red-breasted Sapsucker,Sphyrapicus ruber,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,1.0,47.5213742,-122.0832539,True,False,False,S59560923
dowwoo,Downy Woodpecker,Dryobates pubescens,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,4.0,47.5213742,-122.0832539,True,False,False,S59560923
haiwoo,Hairy Woodpecker,Dryobates villosus,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,1.0,47.5213742,-122.0832539,True,False,False,S59560923
pilwoo,Pileated Woodpecker,Dryocopus pileatus,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,1.0,47.5213742,-122.0832539,True,False,False,S59560923
norfli,Northern Flicker,Colaptes auratus,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,1.0,47.5213742,-122.0832539,True,False,False,S59560923
wilfly,Willow Flycatcher,Empidonax traillii,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,2.0,47.5213742,-122.0832539,True,False,False,S59560923
hutvir,Hutton's Vireo,Vireo huttoni,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,1.0,47.5213742,-122.0832539,True,False,False,S59560923
amecro,American Crow,Corvus brachyrhynchos,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,1.0,47.5213742,-122.0832539,True,False,False,S59560923
bkcchi,Black-capped Chickadee,Poecile atricapillus,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,46.0,47.5213742,-122.0832539,True,False,False,S59560923
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,54.0,47.5213742,-122.0832539,True,False,False,S59560923
gockin,Golden-crowned Kinglet,Regulus satrapa,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,25.0,47.5213742,-122.0832539,True,False,False,S59560923
rebnut,Red-breasted Nuthatch,Sitta canadensis,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,3.0,47.5213742,-122.0832539,True,False,False,S59560923
brncre,Brown Creeper,Certhia americana,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,7.0,47.5213742,-122.0832539,True,False,False,S59560923
pacwre1,Pacific Wren,Troglodytes pacificus,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,1.0,47.5213742,-122.0832539,True,False,False,S59560923
bewwre,Bewick's Wren,Thryomanes bewickii,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,4.0,47.5213742,-122.0832539,True,False,False,S59560923
swathr,Swainson's Thrush,Catharus ustulatus,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,1.0,47.5213742,-122.0832539,True,False,False,S59560923
amepip,American Pipit,Anthus rubescens,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,16.0,47.5213742,-122.0832539,True,False,False,S59560923
amegfi,American Goldfinch,Spinus tristis,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,1.0,47.5213742,-122.0832539,True,False,False,S59560923
daejun,Dark-eyed Junco,Junco hyemalis,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,22.0,47.5213742,-122.0832539,True,False,False,S59560923
savspa,Savannah Sparrow,Passerculus sandwichensis,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,2.0,47.5213742,-122.0832539,True,False,False,S59560923
sonspa,Song Sparrow,Melospiza melodia,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,16.0,47.5213742,-122.0832539,True,False,False,S59560923
spotow,Spotted Towhee,Pipilo maculatus,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,6.0,47.5213742,-122.0832539,True,False,False,S59560923
orcwar,Orange-crowned Warbler,Leiothlypis celata,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,13.0,47.5213742,-122.0832539,True,False,False,S59560923
towwar,Townsend's Warbler,Setophaga townsendi,L450305,Cougar Mountain Regional Wildland Park,2019-09-04 09:30,2.0,47.5213742,-122.0832539,True,False,False,S59560923
bkcchi,Black-capped Chickadee,Poecile atricapillus,L450305,Cougar Mountain Regional Wildland Park,2020-01-18 11:40,2.0,47.5213742,-122.0832539,True,False,False,S63527674
gockin,Golden-crowned Kinglet,Regulus satrapa,L450305,Cougar Mountain Regional Wildland Park,2020-01-18 11:40,30.0,47.5213742,-122.0832539,True,False,False,S63527674
pacwre1,Pacific Wren,Troglodytes pacificus,L450305,Cougar Mountain Regional Wildland Park,2020-01-18 11:40,9.0,47.5213742,-122.0832539,True,False,False,S63527674
bulori,Bullock's Oriole,Icterus bullockii,L450305,Cougar Mountain Regional Wildland Park,2020-05-14 09:39,1.0,47.5213742,-122.0832539,True,False,False,S69263987
pasfly,Pacific-slope Flycatcher,Empidonax difficilis,L450305,Cougar Mountain Regional Wildland Park,2020-05-14 07:00,4.0,47.5213742,-122.0832539,True,False,False,S69032326
bkcchi,Black-capped Chickadee,Poecile atricapillus,L450305,Cougar Mountain Regional Wildland Park,2020-05-14 07:00,1.0,47.5213742,-122.0832539,True,False,False,S69032326
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L450305,Cougar Mountain Regional Wildland Park,2020-05-14 07:00,3.0,47.5213742,-122.0832539,True,False,False,S69032326
gockin,Golden-crowned Kinglet,Regulus satrapa,L450305,Cougar Mountain Regional Wildland Park,2020-05-14 07:00,4.0,47.5213742,-122.0832539,True,False,False,S69032326
brncre,Brown Creeper,Certhia americana,L450305,Cougar Mountain Regional Wildland Park,2020-05-14 07:00,2.0,47.5213742,-122.0832539,True,False,False,S69032326
pacwre1,Pacific Wren,Troglodytes pacificus,L450305,Cougar Mountain Regional Wildland Park,2020-05-14 07:00,5.0,47.5213742,-122.0832539,True,False,False,S69032326
varthr,Varied Thrush,Ixoreus naevius,L450305,Cougar Mountain Regional Wildland Park,2020-05-14 07:00,2.0,47.5213742,-122.0832539,True,False,False,S69032326
amerob,American Robin,Turdus migratorius,L450305,Cougar Mountain Regional Wildland Park,2020-05-14 07:00,5.0,47.5213742,-122.0832539,True,False,False,S69032326
daejun,Dark-eyed Junco,Junco hyemalis,L450305,Cougar Mountain Regional Wildland Park,2020-05-14 07:00,2.0,47.5213742,-122.0832539,True,False,False,S69032326
sonspa,Song Sparrow,Melospiza melodia,L450305,Cougar Mountain Regional Wildland Park,2020-05-14 07:00,1.0,47.5213742,-122.0832539,True,False,False,S69032326
spotow,Spotted Towhee,Pipilo maculatus,L450305,Cougar Mountain Regional Wildland Park,2020-05-14 07:00,2.0,47.5213742,-122.0832539,True,False,False,S69032326
btywar,Black-throated Gray Warbler,Setophaga nigrescens,L450305,Cougar Mountain Regional Wildland Park,2020-05-14 07:00,3.0,47.5213742,-122.0832539,True,False,False,S69032326
wlswar,Wilson's Warbler,Cardellina pusilla,L450305,Cougar Mountain Regional Wildland Park,2020-05-14 07:00,1.0,47.5213742,-122.0832539,True,False,False,S69032326
westan,Western Tanager,Piranga ludoviciana,L450305,Cougar Mountain Regional Wildland Park,2020-05-14 07:00,3.0,47.5213742,-122.0832539,True,False,False,S69032326
bkhgro,Black-headed Grosbeak,Pheucticus melanocephalus,L450305,Cougar Mountain Regional Wildland Park,2020-05-14 07:00,1.0,47.5213742,-122.0832539,True,False,False,S69032326
stejay,Steller's Jay,Cyanocitta stelleri,L450305,Cougar Mountain Regional Wildland Park,2020-05-16 09:39,1.0,47.5213742,-122.0832539,True,False,False,S69264174
bkcchi,Black-capped Chickadee,Poecile atricapillus,L450305,Cougar Mountain Regional Wildland Park,2020-05-16 09:39,2.0,47.5213742,-122.0832539,True,False,False,S69264174
daejun,Dark-eyed Junco,Junco hyemalis,L450305,Cougar Mountain Regional Wildland Park,2020-05-16 09:39,4.0,47.5213742,-122.0832539,True,False,False,S69264174
bkhgro,Black-headed Grosbeak,Pheucticus melanocephalus,L450305,Cougar Mountain Regional Wildland Park,2020-05-16 09:39,2.0,47.5213742,-122.0832539,True,False,False,S69264174
stejay,Steller's Jay,Cyanocitta stelleri,L450305,Cougar Mountain Regional Wildland Park,2020-05-20 15:07,1.0,47.5213742,-122.0832539,True,False,False,S69387281
bkhgro,Black-headed Grosbeak,Pheucticus melanocephalus,L450305,Cougar Mountain Regional Wildland Park,2020-05-20 14:25,1.0,47.5213742,-122.0832539,True,False,False,S69385660
treswa,Tree Swallow,Tachycineta bicolor,L450305,Cougar Mountain Regional Wildland Park,2020-05-22 10:01,2.0,47.5213742,-122.0832539,True,False,False,S69463474
annhum,Anna's Hummingbird,Calypte anna,L450305,Cougar Mountain Regional Wildland Park,2020-05-23 12:27,1.0,47.5213742,-122.0832539,True,False,False,S69522685
rufhum,Rufous Hummingbird,Selasphorus rufus,L450305,Cougar Mountain Regional Wildland Park,2020-05-23 12:27,1.0,47.5213742,-122.0832539,True,False,False,S69522685
stejay,Steller's Jay,Cyanocitta stelleri,L450305,Cougar Mountain Regional Wildland Park,2020-05-23 12:27,1.0,47.5213742,-122.0832539,True,False,False,S69522685
bkhgro,Black-headed Grosbeak,Pheucticus melanocephalus,L450305,Cougar Mountain Regional Wildland Park,2020-05-23 12:27,3.0,47.5213742,-122.0832539,True,False,False,S69522685
rocpig,Rock Pigeon,Columba livia,L450305,Cougar Mountain Regional Wildland Park,2020-05-24 17:50,2.0,47.5213742,-122.0832539,True,False,False,S69596926
annhum,Anna's Hummingbird,Calypte anna,L450305,Cougar Mountain Regional Wildland Park,2020-05-24 17:50,1.0,47.5213742,-122.0832539,True,False,False,S69596926
rufhum,Rufous Hummingbird,Selasphorus rufus,L450305,Cougar Mountain Regional Wildland Park,2020-05-24 17:50,2.0,47.5213742,-122.0832539,True,False,False,S69596926
treswa,Tree Swallow,Tachycineta bicolor,L450305,Cougar Mountain Regional Wildland Park,2020-05-24 17:50,6.0,47.5213742,-122.0832539,True,False,False,S69596926
stejay,Steller's Jay,Cyanocitta stelleri,L450305,Cougar Mountain Regional Wildland Park,2020-05-30 15:52,1.0,47.5213742,-122.0832539,True,False,False,S69862501
westan,Western Tanager,Piranga ludoviciana,L450305,Cougar Mountain Regional Wildland Park,2020-05-30 15:20,1.0,47.5213742,-122.0832539,True,False,False,S69862381
amerob,American Robin,Turdus migratorius,L450305,Cougar Mountain Regional Wildland Park,2020-06-04 15:54,1.0,47.5213742,-122.0832539,True,False,False,S70059165
rebsap,Red-breasted Sapsucker,Sphyrapicus ruber,L450305,Cougar Mountain Regional Wildland Park,2020-06-04 10:15,1.0,47.5213742,-122.0832539,True,False,False,S70048358
annhum,Anna's Hummingbird,Calypte anna,L450305,Cougar Mountain Regional Wildland Park,2020-06-05 18:35,1.0,47.5213742,-122.0832539,True,False,False,S70100377
rufhum,Rufous Hummingbird,Selasphorus rufus,L450305,Cougar Mountain Regional Wildland Park,2020-06-05 18:35,1.0,47.5213742,-122.0832539,True,False,False,S70100377
norfli,Northern Flicker,Colaptes auratus,L450305,Cougar Mountain Regional Wildland Park,2020-06-05 18:35,1.0,47.5213742,-122.0832539,True,False,False,S70100377
stejay,Steller's Jay,Cyanocitta stelleri,L450305,Cougar Mountain Regional Wildland Park,2020-06-05 18:35,4.0,47.5213742,-122.0832539,True,False,False,S70100377
bkhgro,Black-headed Grosbeak,Pheucticus melanocephalus,L450305,Cougar Mountain Regional Wildland Park,2020-06-05 18:35,2.0,47.5213742,-122.0832539,True,False,False,S70100377
annhum,Anna's Hummingbird,Calypte anna,L450305,Cougar Mountain Regional Wildland Park,2020-06-06 18:42,2.0,47.5213742,-122.0832539,True,False,False,S70143325
rebsap,Red-breasted Sapsucker,Sphyrapicus ruber,L450305,Cougar Mountain Regional Wildland Park,2020-06-06 18:42,1.0,47.5213742,-122.0832539,True,False,False,S70143325
treswa,Tree Swallow,Tachycineta bicolor,L450305,Cougar Mountain Regional Wildland Park,2020-06-06 18:42,3.0,47.5213742,-122.0832539,True,False,False,S70143325
bkhgro,Black-headed Grosbeak,Pheucticus melanocephalus,L450305,Cougar Mountain Regional Wildland Park,2020-06-06 18:42,2.0,47.5213742,-122.0832539,True,False,False,S70143325
daejun,Dark-eyed Junco,Junco hyemalis,L450305,Cougar Mountain Regional Wildland Park,2020-06-06 13:59,3.0,47.5213742,-122.0832539,True,False,False,S70132703
norfli,Northern Flicker,Colaptes auratus,L450305,Cougar Mountain Regional Wildland Park,2020-06-06 08:56,1.0,47.5213742,-122.0832539,True,False,False,S70119571
stejay,Steller's Jay,Cyanocitta stelleri,L450305,Cougar Mountain Regional Wildland Park,2020-06-06 08:56,3.0,47.5213742,-122.0832539,True,False,False,S70119571
coohaw,Cooper's Hawk,Accipiter cooperii,L450305,Cougar Mountain Regional Wildland Park,2020-06-09 17:00,1.0,47.5213742,-122.0832539,True,False,False,S70264643
stejay,Steller's Jay,Cyanocitta stelleri,L450305,Cougar Mountain Regional Wildland Park,2020-06-09 17:00,3.0,47.5213742,-122.0832539,True,False,False,S70264643
amecro,American Crow,Corvus brachyrhynchos,L450305,Cougar Mountain Regional Wildland Park,2020-06-09 17:00,,47.5213742,-122.0832539,True,False,False,S70264643
varthr,Varied Thrush,Ixoreus naevius,L450305,Cougar Mountain Regional Wildland Park,2020-06-09 17:00,,47.5213742,-122.0832539,True,False,False,S70264643
swathr,Swainson's Thrush,Catharus ustulatus,L450305,Cougar Mountain Regional Wildland Park,2020-06-09 17:00,,47.5213742,-122.0832539,True,False,False,S70264643
amerob,American Robin,Turdus migratorius,L450305,Cougar Mountain Regional Wildland Park,2020-06-09 17:00,,47.5213742,-122.0832539,True,False,False,S70264643
daejun,Dark-eyed Junco,Junco hyemalis,L450305,Cougar Mountain Regional Wildland Park,2020-06-09 17:00,,47.5213742,-122.0832539,True,False,False,S70264643
sonspa,Song Sparrow,Melospiza melodia,L450305,Cougar Mountain Regional Wildland Park,2020-06-09 17:00,,47.5213742,-122.0832539,True,False,False,S70264643
stejay,Steller's Jay,Cyanocitta stelleri,L450305,Cougar Mountain Regional Wildland Park,2020-06-10 17:09,1.0,47.5213742,-122.0832539,True,False,False,S70291836
treswa,Tree Swallow,Tachycineta bicolor,L450305,Cougar Mountain Regional Wildland Park,2020-06-10 17:09,2.0,47.5213742,-122.0832539,True,False,False,S70291836
cedwax,Cedar Waxwing,Bombycilla cedrorum,L450305,Cougar Mountain Regional Wildland Park,2020-06-10 17:09,2.0,47.5213742,-122.0832539,True,False,False,S70291836
stejay,Steller's Jay,Cyanocitta stelleri,L450305,Cougar Mountain Regional Wildland Park,2020-06-13 09:00,2.0,47.5213742,-122.0832539,True,False,False,S70389938
daejun,Dark-eyed Junco,Junco hyemalis,L450305,Cougar Mountain Regional Wildland Park,2020-06-13 09:00,2.0,47.5213742,-122.0832539,True,False,False,S70389938
bkhgro,Black-headed Grosbeak,Pheucticus melanocephalus,L450305,Cougar Mountain Regional Wildland Park,2020-06-13 09:00,3.0,47.5213742,-122.0832539,True,False,False,S70389938
eursta,European Starling,Sturnus vulgaris,L450305,Cougar Mountain Regional Wildland Park,2020-06-15 15:20,2.0,47.5213742,-122.0832539,True,False,False,S70479628
baleag,Bald Eagle,Haliaeetus leucocephalus,L450305,Cougar Mountain Regional Wildland Park,2020-06-15 15:09,1.0,47.5213742,-122.0832539,True,False,False,S70479309
norfli,Northern Flicker,Colaptes auratus,L450305,Cougar Mountain Regional Wildland Park,2020-06-15 15:09,1.0,47.5213742,-122.0832539,True,False,False,S70479309
norfli,Northern Flicker,Colaptes auratus,L450305,Cougar Mountain Regional Wildland Park,2020-06-17 17:37,1.0,47.5213742,-122.0832539,True,False,False,S70551167
houfin,House Finch,Haemorhous mexicanus,L450305,Cougar Mountain Regional Wildland Park,2020-06-17 17:12,2.0,47.5213742,-122.0832539,True,False,False,S70550512
