speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
comrav,Common Raven,Corvus corax,L4703260,Square Lake State Park,2020-09-21 07:57,1,47.4802697,-122.6844388,True,False,False,S73875672
pinsis,Pine Siskin,Spinus pinus,L4703260,Square Lake State Park,2020-09-21 07:57,2,47.4802697,-122.6844388,True,False,False,S73875672
wooduc,Wood Duck,Aix sponsa,L4703260,Square Lake State Park,2020-09-22 11:20,15,47.4802697,-122.6844388,True,False,False,S73941040
norsho,Northern Shoveler,Spatula clypeata,L4703260,Square Lake State Park,2020-09-22 11:20,2,47.4802697,-122.6844388,True,False,False,S73941040
mallar3,Mallard,Anas platyrhynchos,L4703260,Square Lake State Park,2020-09-22 11:20,20,47.4802697,-122.6844388,True,False,False,S73941040
annhum,Anna's Hummingbird,Calypte anna,L4703260,Square Lake State Park,2020-09-22 11:20,1,47.4802697,-122.6844388,True,False,False,S73941040
killde,Killdeer,Charadrius vociferus,L4703260,Square Lake State Park,2020-09-22 11:20,4,47.4802697,-122.6844388,True,False,False,S73941040
grbher3,Great Blue Heron,Ardea herodias,L4703260,Square Lake State Park,2020-09-22 11:20,1,47.4802697,-122.6844388,True,False,False,S73941040
rethaw,Red-tailed Hawk,Buteo jamaicensis,L4703260,Square Lake State Park,2020-09-22 11:20,1,47.4802697,-122.6844388,True,False,False,S73941040
belkin1,Belted Kingfisher,Megaceryle alcyon,L4703260,Square Lake State Park,2020-09-22 11:20,1,47.4802697,-122.6844388,True,False,False,S73941040
pilwoo,Pileated Woodpecker,Dryocopus pileatus,L4703260,Square Lake State Park,2020-09-22 11:20,1,47.4802697,-122.6844388,True,False,False,S73941040
stejay,Steller's Jay,Cyanocitta stelleri,L4703260,Square Lake State Park,2020-09-22 11:20,1,47.4802697,-122.6844388,True,False,False,S73941040
vigswa,Violet-green Swallow,Tachycineta thalassina,L4703260,Square Lake State Park,2020-09-22 11:20,2,47.4802697,-122.6844388,True,False,False,S73941040
amerob,American Robin,Turdus migratorius,L4703260,Square Lake State Park,2020-09-22 11:20,1,47.4802697,-122.6844388,True,False,False,S73941040
wooduc,Wood Duck,Aix sponsa,L4703260,Square Lake State Park,2020-09-26 08:00,15,47.4802697,-122.6844388,True,False,False,S74093362
mallar3,Mallard,Anas platyrhynchos,L4703260,Square Lake State Park,2020-09-26 08:00,6,47.4802697,-122.6844388,True,False,False,S74093362
gnwtea,Green-winged Teal,Anas crecca,L4703260,Square Lake State Park,2020-09-26 08:00,4,47.4802697,-122.6844388,True,False,False,S74093362
annhum,Anna's Hummingbird,Calypte anna,L4703260,Square Lake State Park,2020-09-26 08:00,1,47.4802697,-122.6844388,True,False,False,S74093362
killde,Killdeer,Charadrius vociferus,L4703260,Square Lake State Park,2020-09-26 08:00,6,47.4802697,-122.6844388,True,False,False,S74093362
belkin1,Belted Kingfisher,Megaceryle alcyon,L4703260,Square Lake State Park,2020-09-26 08:00,1,47.4802697,-122.6844388,True,False,False,S74093362
daejun,Dark-eyed Junco,Junco hyemalis,L4703260,Square Lake State Park,2020-09-26 08:00,4,47.4802697,-122.6844388,True,False,False,S74093362
sonspa,Song Sparrow,Melospiza melodia,L4703260,Square Lake State Park,2020-09-26 08:00,2,47.4802697,-122.6844388,True,False,False,S74093362
spotow,Spotted Towhee,Pipilo maculatus,L4703260,Square Lake State Park,2020-09-26 08:00,1,47.4802697,-122.6844388,True,False,False,S74093362
wooduc,Wood Duck,Aix sponsa,L4703260,Square Lake State Park,2020-10-12 14:33,2,47.4802697,-122.6844388,True,False,False,S74753729
mallar3,Mallard,Anas platyrhynchos,L4703260,Square Lake State Park,2020-10-12 14:33,4,47.4802697,-122.6844388,True,False,False,S74753729
gnwtea,Green-winged Teal,Anas crecca,L4703260,Square Lake State Park,2020-10-12 14:33,3,47.4802697,-122.6844388,True,False,False,S74753729
rinduc,Ring-necked Duck,Aythya collaris,L4703260,Square Lake State Park,2020-10-12 14:33,5,47.4802697,-122.6844388,True,False,False,S74753729
killde,Killdeer,Charadrius vociferus,L4703260,Square Lake State Park,2020-10-12 14:33,5,47.4802697,-122.6844388,True,False,False,S74753729
wilsni1,Wilson's Snipe,Gallinago delicata,L4703260,Square Lake State Park,2020-10-12 14:33,6,47.4802697,-122.6844388,True,False,False,S74753729
pilwoo,Pileated Woodpecker,Dryocopus pileatus,L4703260,Square Lake State Park,2020-10-12 14:33,1,47.4802697,-122.6844388,True,False,False,S74753729
norfli,Northern Flicker,Colaptes auratus,L4703260,Square Lake State Park,2020-10-12 14:33,1,47.4802697,-122.6844388,True,False,False,S74753729
gockin,Golden-crowned Kinglet,Regulus satrapa,L4703260,Square Lake State Park,2020-10-12 14:33,2,47.4802697,-122.6844388,True,False,False,S74753729
rebnut,Red-breasted Nuthatch,Sitta canadensis,L4703260,Square Lake State Park,2020-10-12 14:33,1,47.4802697,-122.6844388,True,False,False,S74753729
amerob,American Robin,Turdus migratorius,L4703260,Square Lake State Park,2020-10-12 14:33,1,47.4802697,-122.6844388,True,False,False,S74753729
daejun,Dark-eyed Junco,Junco hyemalis,L4703260,Square Lake State Park,2020-10-12 14:33,1,47.4802697,-122.6844388,True,False,False,S74753729
spotow,Spotted Towhee,Pipilo maculatus,L4703260,Square Lake State Park,2020-10-12 14:33,2,47.4802697,-122.6844388,True,False,False,S74753729
mallar3,Mallard,Anas platyrhynchos,L4703260,Square Lake State Park,2020-10-24 13:29,12,47.4802697,-122.6844388,True,False,False,S75368966
buffle,Bufflehead,Bucephala albeola,L4703260,Square Lake State Park,2020-10-24 13:29,1,47.4802697,-122.6844388,True,False,False,S75368966
pibgre,Pied-billed Grebe,Podilymbus podiceps,L4703260,Square Lake State Park,2020-10-24 13:29,1,47.4802697,-122.6844388,True,False,False,S75368966
killde,Killdeer,Charadrius vociferus,L4703260,Square Lake State Park,2020-10-24 13:29,2,47.4802697,-122.6844388,True,False,False,S75368966
comrav,Common Raven,Corvus corax,L4703260,Square Lake State Park,2020-10-24 13:29,1,47.4802697,-122.6844388,True,False,False,S75368966
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L4703260,Square Lake State Park,2020-10-24 13:29,5,47.4802697,-122.6844388,True,False,False,S75368966
bushti,Bushtit,Psaltriparus minimus,L4703260,Square Lake State Park,2020-10-24 13:29,6,47.4802697,-122.6844388,True,False,False,S75368966
gockin,Golden-crowned Kinglet,Regulus satrapa,L4703260,Square Lake State Park,2020-10-24 13:29,6,47.4802697,-122.6844388,True,False,False,S75368966
rebnut,Red-breasted Nuthatch,Sitta canadensis,L4703260,Square Lake State Park,2020-10-24 13:29,1,47.4802697,-122.6844388,True,False,False,S75368966
pacwre1,Pacific Wren,Troglodytes pacificus,L4703260,Square Lake State Park,2020-10-24 13:29,3,47.4802697,-122.6844388,True,False,False,S75368966
varthr,Varied Thrush,Ixoreus naevius,L4703260,Square Lake State Park,2020-10-24 13:29,2,47.4802697,-122.6844388,True,False,False,S75368966
amerob,American Robin,Turdus migratorius,L4703260,Square Lake State Park,2020-10-24 13:29,6,47.4802697,-122.6844388,True,False,False,S75368966
redcro,Red Crossbill,Loxia curvirostra,L4703260,Square Lake State Park,2020-10-24 13:29,2,47.4802697,-122.6844388,True,False,False,S75368966
pinsis,Pine Siskin,Spinus pinus,L4703260,Square Lake State Park,2020-10-24 13:29,40,47.4802697,-122.6844388,True,False,False,S75368966
wooduc,Wood Duck,Aix sponsa,L4703260,Square Lake State Park,2020-10-29 10:14,4,47.4802697,-122.6844388,True,False,False,S75562756
mallar3,Mallard,Anas platyrhynchos,L4703260,Square Lake State Park,2020-10-29 10:14,17,47.4802697,-122.6844388,True,False,False,S75562756
gnwtea,Green-winged Teal,Anas crecca,L4703260,Square Lake State Park,2020-10-29 10:14,9,47.4802697,-122.6844388,True,False,False,S75562756
rinduc,Ring-necked Duck,Aythya collaris,L4703260,Square Lake State Park,2020-10-29 10:14,4,47.4802697,-122.6844388,True,False,False,S75562756
lessca,Lesser Scaup,Aythya affinis,L4703260,Square Lake State Park,2020-10-29 10:14,1,47.4802697,-122.6844388,True,False,False,S75562756
buffle,Bufflehead,Bucephala albeola,L4703260,Square Lake State Park,2020-10-29 10:14,9,47.4802697,-122.6844388,True,False,False,S75562756
killde,Killdeer,Charadrius vociferus,L4703260,Square Lake State Park,2020-10-29 10:14,2,47.4802697,-122.6844388,True,False,False,S75562756
belkin1,Belted Kingfisher,Megaceryle alcyon,L4703260,Square Lake State Park,2020-10-29 10:14,1,47.4802697,-122.6844388,True,False,False,S75562756
rebsap,Red-breasted Sapsucker,Sphyrapicus ruber,L4703260,Square Lake State Park,2020-10-29 10:14,1,47.4802697,-122.6844388,True,False,False,S75562756
comrav,Common Raven,Corvus corax,L4703260,Square Lake State Park,2020-10-29 10:14,1,47.4802697,-122.6844388,True,False,False,S75562756
bewwre,Bewick's Wren,Thryomanes bewickii,L4703260,Square Lake State Park,2020-10-29 10:14,1,47.4802697,-122.6844388,True,False,False,S75562756
sonspa,Song Sparrow,Melospiza melodia,L4703260,Square Lake State Park,2020-10-29 10:14,1,47.4802697,-122.6844388,True,False,False,S75562756
spotow,Spotted Towhee,Pipilo maculatus,L4703260,Square Lake State Park,2020-10-29 10:14,3,47.4802697,-122.6844388,True,False,False,S75562756
cacgoo1,Cackling Goose,Branta hutchinsii,L4703260,Square Lake State Park,2020-12-17 15:46,11,47.4802697,-122.6844388,True,False,False,S77717565
cangoo,Canada Goose,Branta canadensis,L4703260,Square Lake State Park,2020-12-17 15:46,40,47.4802697,-122.6844388,True,False,False,S77717565
wooduc,Wood Duck,Aix sponsa,L4703260,Square Lake State Park,2020-12-17 15:46,2,47.4802697,-122.6844388,True,False,False,S77717565
gnwtea,Green-winged Teal,Anas crecca,L4703260,Square Lake State Park,2020-12-17 15:46,8,47.4802697,-122.6844388,True,False,False,S77717565
buffle,Bufflehead,Bucephala albeola,L4703260,Square Lake State Park,2020-12-17 15:46,6,47.4802697,-122.6844388,True,False,False,S77717565
commer,Common Merganser,Mergus merganser,L4703260,Square Lake State Park,2020-12-17 15:46,15,47.4802697,-122.6844388,True,False,False,S77717565
moudov,Mourning Dove,Zenaida macroura,L4703260,Square Lake State Park,2020-12-17 15:46,1,47.4802697,-122.6844388,True,False,False,S77717565
norfli,Northern Flicker,Colaptes auratus,L4703260,Square Lake State Park,2020-12-17 15:46,1,47.4802697,-122.6844388,True,False,False,S77717565
comrav,Common Raven,Corvus corax,L4703260,Square Lake State Park,2020-12-17 15:46,60,47.4802697,-122.6844388,True,True,False,S77717565
gockin,Golden-crowned Kinglet,Regulus satrapa,L4703260,Square Lake State Park,2020-12-17 15:46,5,47.4802697,-122.6844388,True,False,False,S77717565
rebnut,Red-breasted Nuthatch,Sitta canadensis,L4703260,Square Lake State Park,2020-12-17 15:46,1,47.4802697,-122.6844388,True,False,False,S77717565
pacwre1,Pacific Wren,Troglodytes pacificus,L4703260,Square Lake State Park,2020-12-17 15:46,3,47.4802697,-122.6844388,True,False,False,S77717565
varthr,Varied Thrush,Ixoreus naevius,L4703260,Square Lake State Park,2020-12-17 15:46,2,47.4802697,-122.6844388,True,False,False,S77717565
pinsis,Pine Siskin,Spinus pinus,L4703260,Square Lake State Park,2020-12-17 15:46,15,47.4802697,-122.6844388,True,False,False,S77717565
sonspa,Song Sparrow,Melospiza melodia,L4703260,Square Lake State Park,2020-12-17 15:46,6,47.4802697,-122.6844388,True,False,False,S77717565
spotow,Spotted Towhee,Pipilo maculatus,L4703260,Square Lake State Park,2020-12-17 15:46,2,47.4802697,-122.6844388,True,False,False,S77717565
gnwtea,Green-winged Teal,Anas crecca,L4703260,Square Lake State Park,2020-12-20 09:24,4,47.4802697,-122.6844388,True,False,False,S77743121
rinduc,Ring-necked Duck,Aythya collaris,L4703260,Square Lake State Park,2020-12-20 09:24,2,47.4802697,-122.6844388,True,False,False,S77743121
lessca,Lesser Scaup,Aythya affinis,L4703260,Square Lake State Park,2020-12-20 09:24,2,47.4802697,-122.6844388,True,False,False,S77743121
buffle,Bufflehead,Bucephala albeola,L4703260,Square Lake State Park,2020-12-20 09:24,8,47.4802697,-122.6844388,True,False,False,S77743121
hoomer,Hooded Merganser,Lophodytes cucullatus,L4703260,Square Lake State Park,2020-12-20 09:24,2,47.4802697,-122.6844388,True,False,False,S77743121
commer,Common Merganser,Mergus merganser,L4703260,Square Lake State Park,2020-12-20 09:24,4,47.4802697,-122.6844388,True,False,False,S77743121
haiwoo,Hairy Woodpecker,Dryobates villosus,L4703260,Square Lake State Park,2020-12-20 09:24,1,47.4802697,-122.6844388,True,False,False,S77743121
stejay,Steller's Jay,Cyanocitta stelleri,L4703260,Square Lake State Park,2020-12-20 09:24,2,47.4802697,-122.6844388,True,False,False,S77743121
comrav,Common Raven,Corvus corax,L4703260,Square Lake State Park,2020-12-20 09:24,2,47.4802697,-122.6844388,True,False,False,S77743121
pacwre1,Pacific Wren,Troglodytes pacificus,L4703260,Square Lake State Park,2020-12-20 09:24,4,47.4802697,-122.6844388,True,False,False,S77743121
bewwre,Bewick's Wren,Thryomanes bewickii,L4703260,Square Lake State Park,2020-12-20 09:24,1,47.4802697,-122.6844388,True,False,False,S77743121
varthr,Varied Thrush,Ixoreus naevius,L4703260,Square Lake State Park,2020-12-20 09:24,19,47.4802697,-122.6844388,True,False,False,S77743121
foxspa,Fox Sparrow,Passerella iliaca,L4703260,Square Lake State Park,2020-12-20 09:24,3,47.4802697,-122.6844388,True,False,False,S77743121
daejun,Dark-eyed Junco,Junco hyemalis,L4703260,Square Lake State Park,2020-12-20 09:24,15,47.4802697,-122.6844388,True,False,False,S77743121
sonspa,Song Sparrow,Melospiza melodia,L4703260,Square Lake State Park,2020-12-20 09:24,6,47.4802697,-122.6844388,True,False,False,S77743121
spotow,Spotted Towhee,Pipilo maculatus,L4703260,Square Lake State Park,2020-12-20 09:24,11,47.4802697,-122.6844388,True,False,False,S77743121
cangoo,Canada Goose,Branta canadensis,L4703260,Square Lake State Park,2020-12-24 15:49,6,47.4802697,-122.6844388,True,False,False,S77945298
mallar3,Mallard,Anas platyrhynchos,L4703260,Square Lake State Park,2020-12-24 15:49,14,47.4802697,-122.6844388,True,False,False,S77945298
gnwtea,Green-winged Teal,Anas crecca,L4703260,Square Lake State Park,2020-12-24 15:49,9,47.4802697,-122.6844388,True,False,False,S77945298
rinduc,Ring-necked Duck,Aythya collaris,L4703260,Square Lake State Park,2020-12-24 15:49,6,47.4802697,-122.6844388,True,False,False,S77945298
lessca,Lesser Scaup,Aythya affinis,L4703260,Square Lake State Park,2020-12-24 15:49,1,47.4802697,-122.6844388,True,False,False,S77945298
buffle,Bufflehead,Bucephala albeola,L4703260,Square Lake State Park,2020-12-24 15:49,22,47.4802697,-122.6844388,True,False,False,S77945298
grbher3,Great Blue Heron,Ardea herodias,L4703260,Square Lake State Park,2020-12-24 15:49,1,47.4802697,-122.6844388,True,False,False,S77945298
pilwoo,Pileated Woodpecker,Dryocopus pileatus,L4703260,Square Lake State Park,2020-12-24 15:49,1,47.4802697,-122.6844388,True,False,False,S77945298
comrav,Common Raven,Corvus corax,L4703260,Square Lake State Park,2020-12-24 15:49,7,47.4802697,-122.6844388,True,False,False,S77945298
chbchi,Chestnut-backed Chickadee,Poecile rufescens,L4703260,Square Lake State Park,2020-12-24 15:49,2,47.4802697,-122.6844388,True,False,False,S77945298
gockin,Golden-crowned Kinglet,Regulus satrapa,L4703260,Square Lake State Park,2020-12-24 15:49,6,47.4802697,-122.6844388,True,False,False,S77945298
rebnut,Red-breasted Nuthatch,Sitta canadensis,L4703260,Square Lake State Park,2020-12-24 15:49,1,47.4802697,-122.6844388,True,False,False,S77945298
pacwre1,Pacific Wren,Troglodytes pacificus,L4703260,Square Lake State Park,2020-12-24 15:49,2,47.4802697,-122.6844388,True,False,False,S77945298
varthr,Varied Thrush,Ixoreus naevius,L4703260,Square Lake State Park,2020-12-24 15:49,3,47.4802697,-122.6844388,True,False,False,S77945298
foxspa,Fox Sparrow,Passerella iliaca,L4703260,Square Lake State Park,2020-12-24 15:49,1,47.4802697,-122.6844388,True,False,False,S77945298
daejun,Dark-eyed Junco,Junco hyemalis,L4703260,Square Lake State Park,2020-12-24 15:49,10,47.4802697,-122.6844388,True,False,False,S77945298
sonspa,Song Sparrow,Melospiza melodia,L4703260,Square Lake State Park,2020-12-24 15:49,6,47.4802697,-122.6844388,True,False,False,S77945298
spotow,Spotted Towhee,Pipilo maculatus,L4703260,Square Lake State Park,2020-12-24 15:49,1,47.4802697,-122.6844388,True,False,False,S77945298
